"typefully_id","draft_title","status","tags","created_at","updated_at","scheduled_date","published_at","typefully_url","platform","platform_post_index","platform_published_at","platform_published_url","media_ids","text"
"7481590","AI Agents Course Scholarships","published","ai-engineering-buildcamp","2025-12-07T12:36:47.578Z","2025-12-10T11:41:20.134Z","2025-12-12T08:00:00Z","2025-12-12T08:00:23.335Z","https://typefully.com/?d=7481590&a=188312","x","3","2025-12-12T08:00:23.335Z","https://x.com/Al_Grigor/status/1999388801400209501","","If you're motivated to learn but cost is a barrier, apply here: https://forms.gle/u1SYszg4R6kzdjrS8

3/5"
"7481590","AI Agents Course Scholarships","published","ai-engineering-buildcamp","2025-12-07T12:36:47.578Z","2025-12-10T11:41:20.134Z","2025-12-12T08:00:00Z","2025-12-12T08:00:23.335Z","https://typefully.com/?d=7481590&a=188312","x","4","2025-12-12T08:00:23.335Z","https://x.com/Al_Grigor/status/1999388801400209501","","If you want to learn more about what you can build during this course, join the AI Bootcamp Demo Day next Monday: https://maven.com/p/599db5/ai-bootcamp-demo-day

4/5"
"7481590","AI Agents Course Scholarships","published","ai-engineering-buildcamp","2025-12-07T12:36:47.578Z","2025-12-10T11:41:20.134Z","2025-12-12T08:00:00Z","2025-12-12T08:00:23.335Z","https://typefully.com/?d=7481590&a=188312","x","5","2025-12-12T08:00:23.335Z","https://x.com/Al_Grigor/status/1999388801400209501","","Please share it with your network so more people who need a scholarship can see it. Thank you for helping spread the word!

5/5"
"7481590","AI Agents Course Scholarships","published","ai-engineering-buildcamp","2025-12-07T12:36:47.578Z","2025-12-10T11:41:20.134Z","2025-12-12T08:00:00Z","2025-12-12T08:00:23.335Z","https://typefully.com/?d=7481590&a=188312","linkedin","1","2025-12-12T08:00:13.709Z","https://www.linkedin.com/feed/update/urn:li:share:7405154497238351873","b80b515a-9c10-4ab9-b1f2-ba6604b8006b","I'm launching a new iteration of my AI Bootcamp.

This time, I also offer several scholarship spots.

I understand that ot everyone has the budget for a paid program, but many are eager to learn, practice, and develop their skills.

If you're motivated to learn but cost is a barrier, apply here: https://forms.gle/u1SYszg4R6kzdjrS8.

Last time, this form went viral, and I got thousands of applications.

The course starts on January 26, 2026. It's live, hands-on, and focused on building production-ready AI agents step by step.

I hope this makes the program more accessible to those who need it most.

If you want to learn more about what you can build during this course, join the AI Bootcamp Demo Day next Monday: https://maven.com/p/599db5/ai-bootcamp-demo-day

Please share this with your network so more people in need of a scholarship can see it. Thank you for helping spread the word!"
"7434740","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:43.414Z","2025-12-07T12:48:15.604Z","2025-12-11T08:00:00Z","2025-12-11T08:00:16.097Z","https://typefully.com/?d=7434740&a=188312","x","1","2025-12-11T08:00:16.097Z","https://x.com/Al_Grigor/status/1999026393683017940","d442531b-150d-4f21-a5c4-5afc701fd739","Join me next Monday for the AI Bootcamp Demo Day!

Course graduates will present their projects: end-to-end implementations of RAG and agentic systems.

🔸 Date: Monday, December 15
🔸 Time: 5 PM CET
🔸 Format: Online on Zoom, free to join
🔸 Link: https://maven.com/p/599db5/ai-bootcamp-demo-day

1/4"
"7434740","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:43.414Z","2025-12-07T12:48:15.604Z","2025-12-11T08:00:00Z","2025-12-11T08:00:16.097Z","https://typefully.com/?d=7434740&a=188312","x","2","2025-12-11T08:00:16.097Z","https://x.com/Al_Grigor/status/1999026393683017940","","If you'd like to understand how modern AI systems work beyond simple demos, this session is a rare chance to see real projects built by practitioners.

2/4"
"7434740","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:43.414Z","2025-12-07T12:48:15.604Z","2025-12-11T08:00:00Z","2025-12-11T08:00:16.097Z","https://typefully.com/?d=7434740&a=188312","x","3","2025-12-11T08:00:16.097Z","https://x.com/Al_Grigor/status/1999026393683017940","","You'll see how they approached testing, evaluation, observability, and workflow design: the parts that most courses skip, but that make AI systems reliable in real environments.

3/4"
"7434740","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:43.414Z","2025-12-07T12:48:15.604Z","2025-12-11T08:00:00Z","2025-12-11T08:00:16.097Z","https://typefully.com/?d=7434740&a=188312","x","4","2025-12-11T08:00:16.097Z","https://x.com/Al_Grigor/status/1999026393683017940","","Register here: https://maven.com/p/599db5/ai-bootcamp-demo-day

4/4"
"7434740","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:43.414Z","2025-12-07T12:48:15.604Z","2025-12-11T08:00:00Z","2025-12-11T08:00:16.097Z","https://typefully.com/?d=7434740&a=188312","linkedin","1","2025-12-11T08:00:07.628Z","https://www.linkedin.com/feed/update/urn:li:share:7404792081837428736","d442531b-150d-4f21-a5c4-5afc701fd739","Join me next Monday for the AI Bootcamp Demo Day!

Course graduates will present the projects they’ve built over the past few weeks: practical, end-to-end implementations of RAG and agentic systems.

🔸 Date: Monday, December 15
🔸 Time: 5 PM CET
🔸 Format: Online on Zoom, free to join

Here are some of the examples of the projects graduates built:

🔸 A search-driven agent that helps teams understand client satisfaction by aggregating signals across documents and conversations.
🔸 An AI agent for public procurement transparency that collects, parses, and analyzes contracts from HTML and PDF documents. It extracts key fields, stores them in a structured knowledge base, and uses RAG to answer questions about public spending.

If you'd like to understand how modern AI systems work beyond simple demos, this session is a rare chance to see real projects built by practitioners.

Register here to receive a Zoom invite: https://maven.com/p/599db5/ai-bootcamp-demo-day"
"7371800","AI Bootcamp testimonial","published","ai-engineering-buildcamp","2025-11-25T17:21:20.653Z","2025-12-07T12:31:22.257Z","2025-12-10T15:00:00Z","2025-12-10T15:00:34.310Z","https://typefully.com/?d=7371800&a=188312","x","1","2025-12-10T15:00:34.310Z","https://x.com/Al_Grigor/status/1998769779038105695","2b362c75-08f3-4557-a60a-06fe568af7fe","Just received a new testimonial for the AI Bootcamp.

Scott submitted his review, and I wanted to share it here because feedback like this keeps me motivated.

1/4"
"7371800","AI Bootcamp testimonial","published","ai-engineering-buildcamp","2025-11-25T17:21:20.653Z","2025-12-07T12:31:22.257Z","2025-12-10T15:00:00Z","2025-12-10T15:00:34.310Z","https://typefully.com/?d=7371800&a=188312","x","2","2025-12-10T15:00:34.310Z","https://x.com/Al_Grigor/status/1998769779038105695","","Course rating: 10/10

Public review:

""The course provides an excellent introduction to the core tools needed to develop an agentic tool. Worth the effort, especially given the comprehensiveness of the options and solutions available in the course.""

2/4"
"7371800","AI Bootcamp testimonial","published","ai-engineering-buildcamp","2025-11-25T17:21:20.653Z","2025-12-07T12:31:22.257Z","2025-12-10T15:00:00Z","2025-12-10T15:00:34.310Z","https://typefully.com/?d=7371800&a=188312","x","3","2025-12-10T15:00:34.310Z","https://x.com/Al_Grigor/status/1998769779038105695","","It's always great to see participants finding real value in the material, especially in a field that evolves as quickly as AI and agentic systems.

Thank you, Scott, and thanks to everyone who has shared feedback so far.

It helps improve the bootcamp for future cohorts.

3/4"
"7371800","AI Bootcamp testimonial","published","ai-engineering-buildcamp","2025-11-25T17:21:20.653Z","2025-12-07T12:31:22.257Z","2025-12-10T15:00:00Z","2025-12-10T15:00:34.310Z","https://typefully.com/?d=7371800&a=188312","x","4","2025-12-10T15:00:34.310Z","https://x.com/Al_Grigor/status/1998769779038105695","","You can find my AI bootcamp here: https://maven.com/alexey-grigorev/from-rag-to-agents

4/4"
"7371800","AI Bootcamp testimonial","published","ai-engineering-buildcamp","2025-11-25T17:21:20.653Z","2025-12-07T12:31:22.257Z","2025-12-10T15:00:00Z","2025-12-10T15:00:34.310Z","https://typefully.com/?d=7371800&a=188312","linkedin","1","2025-12-10T15:00:19.918Z","https://www.linkedin.com/feed/update/urn:li:share:7404535443264040960","2b362c75-08f3-4557-a60a-06fe568af7fe","Just received a new testimonial for the AI Bootcamp.

Scott submitted his review, and I wanted to share it here because feedback like this keeps me motivated.

Course rating: 10/10

Public review:
""The course provides an excellent introduction to the core tools needed to develop an agentic tool. Worth the effort, especially given the comprehensiveness of the options and solutions available in the course.""

It's always great to see participants finding real value in the material, especially in a field that evolves as quickly as AI and agentic systems.

Thank you, Scott, and thanks to everyone who has shared feedback so far.

It helps improve the bootcamp for future cohorts."
"7465926","AI Bootcamp Graduate Project","published","ai-engineering-buildcamp","2025-12-05T16:27:17.135Z","2025-12-07T11:46:24.933Z","2025-12-09T08:00:00Z","2025-12-09T08:00:18.710Z","https://typefully.com/?d=7465926&a=188312","x","1","2025-12-09T08:00:18.710Z","https://x.com/Al_Grigor/status/1998301629926531370","b24b6cc2-6d58-4497-a44d-5ed32acdc8bf","I'm really proud of our AI Bootcamp participants! The projects they've built are amazing.

Asia Amodeo, one of the course participants, developed an intelligent email assistant using Elasticsearch, GPT-4o-mini, Gmail API, Streamlit, and Docker.

1/4"
"7465926","AI Bootcamp Graduate Project","published","ai-engineering-buildcamp","2025-12-05T16:27:17.135Z","2025-12-07T11:46:24.933Z","2025-12-09T08:00:00Z","2025-12-09T08:00:18.710Z","https://typefully.com/?d=7465926&a=188312","x","2","2025-12-09T08:00:18.710Z","https://x.com/Al_Grigor/status/1998301629926531370","","Features:

🔸 Fetch and search Gmail
🔸 Perform semantic searches across thousands of emails
🔸 Search within PDF, DOCX, and spreadsheet attachments
🔸 Retrieve full conversation threads
🔸 Auto-categorize emails
🔸 Prioritize the inbox by urgency

2/4"
"7465926","AI Bootcamp Graduate Project","published","ai-engineering-buildcamp","2025-12-05T16:27:17.135Z","2025-12-07T11:46:24.933Z","2025-12-09T08:00:00Z","2025-12-09T08:00:18.710Z","https://typefully.com/?d=7465926&a=188312","x","3","2025-12-09T08:00:18.710Z","https://x.com/Al_Grigor/status/1998301629926531370","","They also added a Streamlit monitoring dashboard to track logs, success rates, latency, and evaluation scores. Additionally, there's a testing and evaluation setup featuring manual tests, judge-based tests, and a small ground-truth dataset.

3/4"
"7465926","AI Bootcamp Graduate Project","published","ai-engineering-buildcamp","2025-12-05T16:27:17.135Z","2025-12-07T11:46:24.933Z","2025-12-09T08:00:00Z","2025-12-09T08:00:18.710Z","https://typefully.com/?d=7465926&a=188312","x","4","2025-12-09T08:00:18.710Z","https://x.com/Al_Grigor/status/1998301629926531370","","It's an impressive work and a great example of treating AI as an engineering problem.

Join our upcoming AI Bootcamp Demo Day to see what course participants built during the course: https://maven.com/p/599db5/ai-bootcamp-demo-day

4/4"
"7465926","AI Bootcamp Graduate Project","published","ai-engineering-buildcamp","2025-12-05T16:27:17.135Z","2025-12-07T11:46:24.933Z","2025-12-09T08:00:00Z","2025-12-09T08:00:18.710Z","https://typefully.com/?d=7465926&a=188312","linkedin","1","2025-12-09T08:00:10.802Z","https://www.linkedin.com/feed/update/urn:li:share:7404067321239130113","b24b6cc2-6d58-4497-a44d-5ed32acdc8bf","I'm really proud of our AI Bootcamp participants! The projects they've built are amazing.

Asia Amodeo, one of the course participants, developed an intelligent email assistant using Elasticsearch, GPT-4o-mini, Gmail API, Streamlit, and Docker.

Features:

🔸 Fetch and search Gmail
🔸 Perform semantic searches across thousands of emails
🔸 Search within PDF, DOCX, and spreadsheet attachments
🔸 Retrieve full conversation threads
🔸 Auto-categorize emails
🔸 Prioritize the inbox by urgency

They also added a Streamlit monitoring dashboard to track logs, success rates, latency, and evaluation scores. Additionally, there's a testing and evaluation setup featuring manual tests, judge-based tests, and a small ground-truth dataset.

It's an impressive work and a great example of treating AI as an engineering problem.

Join our upcoming AI Bootcamp Demo Day to see what course participants built during the course: https://maven.com/p/599db5/ai-bootcamp-demo-day"
"7434732","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:18.532Z","2025-12-03T11:27:40.262Z","2025-12-05T08:00:00Z","2025-12-05T08:00:18.858Z","https://typefully.com/?d=7434732&a=188312","x","1","2025-12-05T08:00:18.858Z","https://x.com/Al_Grigor/status/1996852079185527164","bed40b14-3c0b-47c2-b932-cdc6505db6c0","Curious what participants of my AI Bootcamp have been working on?

Join me for the AI Bootcamp Demo Day: a free, open session where you can see real projects built during the course.

🔸 Dec 15, 5 PM CET
🔸 Zoom
🔸 Free to join
🔸 Registration link: https://maven.com/p/599db5/ai-bootcamp-demo-day

1/4"
"7434732","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:18.532Z","2025-12-03T11:27:40.262Z","2025-12-05T08:00:00Z","2025-12-05T08:00:18.858Z","https://typefully.com/?d=7434732&a=188312","x","2","2025-12-05T08:00:18.858Z","https://x.com/Al_Grigor/status/1996852079185527164","","Course graduates will share:

🔸 Agentic workflows that go far beyond chatbots
🔸 Practical tools they've built: coding assistants, research agents, and more
🔸 How they tested, evaluated, and monitored their systems
🔸 The engineering practices they applied

2/4"
"7434732","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:18.532Z","2025-12-03T11:27:40.262Z","2025-12-05T08:00:00Z","2025-12-05T08:00:18.858Z","https://typefully.com/?d=7434732&a=188312","x","3","2025-12-05T08:00:18.858Z","https://x.com/Al_Grigor/status/1996852079185527164","","A key theme across all projects is reliability.

Course participants approached AI as an engineering problem: measurable, testable, and observable.

If you're hiring, evaluating agentic patterns, or looking for project inspiration, this session will be valuable for you.

3/4"
"7434732","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:18.532Z","2025-12-03T11:27:40.262Z","2025-12-05T08:00:00Z","2025-12-05T08:00:18.858Z","https://typefully.com/?d=7434732&a=188312","x","4","2025-12-05T08:00:18.858Z","https://x.com/Al_Grigor/status/1996852079185527164","","Register here: https://maven.com/p/599db5/ai-bootcamp-demo-day

4/4"
"7434732","AI Bootcamp Demo Day","published","ai-engineering-buildcamp","2025-12-02T18:02:18.532Z","2025-12-03T11:27:40.262Z","2025-12-05T08:00:00Z","2025-12-05T08:00:18.858Z","https://typefully.com/?d=7434732&a=188312","linkedin","1","2025-12-05T08:00:10.102Z","https://www.linkedin.com/feed/update/urn:li:share:7402617767427788800","bed40b14-3c0b-47c2-b932-cdc6505db6c0","Curious what participants of my AI Bootcamp have been working on?

Join us for the AI Bootcamp Demo Day: a free, open session where you can see real projects built during the course.

🔸 December 15, 5 PM CET
🔸 Online (Zoom)
🔸 Free to join
🔸 Registration link: https://maven.com/p/599db5/ai-bootcamp-demo-day

Course graduates will share:

🔸 Agentic workflows that go far beyond chatbots
🔸 Practical tools: coding assistants, research agents, automation flows
🔸 How they tested, evaluated, and monitored their systems
🔸 The engineering practices needed to build AI that doesn't break in production

A key theme across all projects is reliability.

Course participants approached AI as an engineering problem: measurable, testable, and observable.

If you're hiring, evaluating agentic patterns, or looking for project inspiration, this session will be valuable for you."
"7371928","AI Bootcamp Leads Engineering - 30% Discount","published","ai-engineering-buildcamp","2025-11-25T17:34:38.595Z","2025-11-25T17:50:55.320Z","2025-11-26T08:00:00Z","2025-11-26T08:00:21.529Z","https://typefully.com/?d=7371928&a=188312","x","1","2025-11-26T08:00:21.529Z","https://x.com/Al_Grigor/status/1993590622373163124","246f217f-1596-4f95-8dd4-1fc89b59b434","My AI Bootcamp leads the engineering category on @MavenHQ!

Thanks to everyone who joined.

Use EARLYBIRD at checkout for a 30% discount (default 25%).

30% discount ends this month.

1/2"
"7371928","AI Bootcamp Leads Engineering - 30% Discount","published","ai-engineering-buildcamp","2025-11-25T17:34:38.595Z","2025-11-25T17:50:55.320Z","2025-11-26T08:00:00Z","2025-11-26T08:00:21.529Z","https://typefully.com/?d=7371928&a=188312","x","2","2025-11-26T08:00:21.529Z","https://x.com/Al_Grigor/status/1993590622373163124","","The next cohort begins on January 26, 2026.

Excited to launch a new edition and really appreciate your amazing support!

You can register here: https://maven.com/alexey-grigorev/from-rag-to-agents

2/2"
"7371928","AI Bootcamp Leads Engineering - 30% Discount","published","ai-engineering-buildcamp","2025-11-25T17:34:38.595Z","2025-11-25T17:50:55.320Z","2025-11-26T08:00:00Z","2025-11-26T08:00:21.529Z","https://typefully.com/?d=7371928&a=188312","linkedin","1","2025-11-26T08:00:18.082Z","https://www.linkedin.com/feed/update/urn:li:share:7399356309898174464","246f217f-1596-4f95-8dd4-1fc89b59b434","My AI Bootcamp is the top-performing course in the engineering category on @[Maven](urn:li:organization:71958848).

Thank you so much to everyone who recently joined the course!

Enjoy a 30% discount with the EARLYBIRD promo code at checkout. The default discount is currently 25%.

This offer is valid until the end of the month.

The next cohort begins on January 26, 2026.

Excited to launch a new edition and really appreciate your amazing support!

You can register here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7291600","AI Bootcamp: Black Friday 35% Off","published","ai-engineering-buildcamp","2025-11-17T11:18:17.512Z","2025-11-17T11:32:40.035Z","2025-11-28T08:00:00Z","2025-11-28T08:00:08.987Z","https://typefully.com/?d=7291600&a=188312","x","1","2025-11-28T08:00:08.987Z","https://x.com/Al_Grigor/status/1994315357629349897","64bee7c5-6342-47b5-915d-0d6f1c9a6eb1","I'm running a Black Friday discount for the upcoming cohort of my AI Bootcamp.

Enroll with 35% off and build production-ready AI systems.

Use the code BLACKFRIDAY at checkout: https://maven.com/alexey-grigorev/from-rag-to-agents?promoCode=BLACKFRIDAY

The discount is available until Monday (Dec 1)."
"7291600","AI Bootcamp: Black Friday 35% Off","published","ai-engineering-buildcamp","2025-11-17T11:18:17.512Z","2025-11-17T11:32:40.035Z","2025-11-28T08:00:00Z","2025-11-28T08:00:08.987Z","https://typefully.com/?d=7291600&a=188312","linkedin","1","2025-11-28T08:00:08.303Z","https://www.linkedin.com/feed/update/urn:li:share:7400081044789481474","64bee7c5-6342-47b5-915d-0d6f1c9a6eb1","I'm running a Black Friday discount for the upcoming cohort of my AI Bootcamp.

If you want to join the program on building production-ready AI systems, you can now enroll with 35% off.

Join the course to build with RAG, use agentic workflows, and set up monitoring and evaluation for your projects.

Use the code BLACKFRIDAY at checkout: https://maven.com/alexey-grigorev/from-rag-to-agents?promoCode=BLACKFRIDAY

The discount is available until Monday (Dec 1)."
"7291474","AI Bootcamp: EARLYBIRD for 30%","published","ai-engineering-buildcamp","2025-11-17T11:00:47.380Z","2025-11-17T11:28:28.838Z","2025-11-19T08:00:00Z","2025-11-19T08:00:12.318Z","https://typefully.com/?d=7291474&a=188312","x","1","2025-11-19T08:00:12.318Z","https://x.com/Al_Grigor/status/1991053869510795351","5b42dcae-3503-46e5-8c2b-dd72ed304a19","I'm opening a new cohort of my AI Bootcamp, a practical course that takes you from basic RAG setups to production-ready agents.

Use promo code EARLYBIRD at checkout for 30% off: https://maven.com/alexey-grigorev/from-rag-to-agents

The promo code is only valid during November."
"7291474","AI Bootcamp: EARLYBIRD for 30%","published","ai-engineering-buildcamp","2025-11-17T11:00:47.380Z","2025-11-17T11:28:28.838Z","2025-11-19T08:00:00Z","2025-11-19T08:00:12.318Z","https://typefully.com/?d=7291474&a=188312","x","2","2025-11-19T08:00:12.318Z","https://x.com/Al_Grigor/status/1991053869510795351","","You'll build:

🔸 RAG prototype for FAQs, YouTube, and docs
🔸 Data-driven prompt testing
🔸 Agentic flows: function calls, searches, PydanticAI, MCP
🔸 An agent for Django websites
🔸 Monitoring with Grafana, LangWatch, Evidently"
"7291474","AI Bootcamp: EARLYBIRD for 30%","published","ai-engineering-buildcamp","2025-11-17T11:00:47.380Z","2025-11-17T11:28:28.838Z","2025-11-19T08:00:00Z","2025-11-19T08:00:12.318Z","https://typefully.com/?d=7291474&a=188312","linkedin","1","2025-11-19T08:00:09.707Z","https://www.linkedin.com/feed/update/urn:li:share:7396819559527182337","5b42dcae-3503-46e5-8c2b-dd72ed304a19","I'm opening a new cohort of my AI Bootcamp, a practical course that takes you from basic RAG setups to production-ready agents.

I teach you to build, evaluate, and monitor AI assistants, create deep research and coding agents, and more.

You'll build:

🔸 RAG prototype for FAQs, YouTube, and docs
🔸 Data-driven prompt testing
🔸 Agentic flows: function calls, searches, PydanticAI, MCP
🔸 An agent for Django websites
🔸 Monitoring with Grafana, LangWatch, Evidently
🔸 Capstone: AI app for your portfolio

You'll have a portfolio you can demo to clients and recruiters.

Use promo code EARLYBIRD at checkout for 30% off: https://maven.com/alexey-grigorev/from-rag-to-agents

The promo code is only valid during November."
"6473955","Efficient AI Agent Building","published","ai-engineering-buildcamp","2025-08-14T14:36:39.083Z","2025-10-03T16:33:44.713Z","2025-10-05T07:00:00Z","2025-10-05T07:00:07.078Z","https://typefully.com/?d=6473955&a=188312","x","1","2025-10-05T07:00:07.078Z","https://x.com/Al_Grigor/status/1974731294270685677","04d1a65c-4c97-478b-84dc-dbb0e5cccd5c","Last chance to join my AI Bootcamp!

We start on Oct 6, and today is your only day to enroll.

Learn to:

✅ Build your own AI agents with RAG, MCP, and function calling
✅ Test and optimize them
✅ Deploy safely with monitoring and guardrails

Your 15% discount 👇🏼

1/2"
"6473955","Efficient AI Agent Building","published","ai-engineering-buildcamp","2025-08-14T14:36:39.083Z","2025-10-03T16:33:44.713Z","2025-10-05T07:00:00Z","2025-10-05T07:00:07.078Z","https://typefully.com/?d=6473955&a=188312","x","2","2025-10-05T07:00:07.078Z","https://x.com/Al_Grigor/status/1974731294270685677","","Your promo code for 15% off: LASTCALL

Join here: https://maven.com/alexey-grigorev/from-rag-to-agents

2/2"
"6473955","Efficient AI Agent Building","published","ai-engineering-buildcamp","2025-08-14T14:36:39.083Z","2025-10-03T16:33:44.713Z","2025-10-05T07:00:00Z","2025-10-05T07:00:07.078Z","https://typefully.com/?d=6473955&a=188312","linkedin","1","2025-10-05T07:00:04.028Z","https://www.linkedin.com/feed/update/urn:li:share:7380496983041523712","04d1a65c-4c97-478b-84dc-dbb0e5cccd5c","Last chance to join my AI Bootcamp!

We start tomorrow, and today is your only day to enroll.

Over 2 months, you'll learn to:

✅ Build your own AI agents with RAG, MCP, and function calling
✅ Test and optimize them
✅ Deploy safely with monitoring and guardrails

Find your 15% discount in the comments. 👇🏼"
"6864488","AI Bootcamp Curriculum Updates","published","ai-engineering-buildcamp","2025-09-30T10:50:51.794Z","2025-09-30T13:25:27.952Z","2025-10-01T07:00:00Z","2025-10-01T07:00:12.003Z","https://typefully.com/?d=6864488&a=188312","x","1","2025-10-01T07:00:12.003Z","https://x.com/Al_Grigor/status/1973281740069490998","","I've spoken to many of you, and based on your feedback, I've decided to update my AI Bootcamp curriculum.

Here's what's new:"
"6864488","AI Bootcamp Curriculum Updates","published","ai-engineering-buildcamp","2025-09-30T10:50:51.794Z","2025-09-30T13:25:27.952Z","2025-10-01T07:00:00Z","2025-10-01T07:00:12.003Z","https://typefully.com/?d=6864488&a=188312","x","2","2025-10-01T07:00:12.003Z","https://x.com/Al_Grigor/status/1973281740069490998","","➡️ Change 1: Additional unit on data pipelines

We'll add more information on the basics of preparing your data for AI 

🔸 How data pipelines work
🔸 More examples "
"6864488","AI Bootcamp Curriculum Updates","published","ai-engineering-buildcamp","2025-09-30T10:50:51.794Z","2025-09-30T13:25:27.952Z","2025-10-01T07:00:00Z","2025-10-01T07:00:12.003Z","https://typefully.com/?d=6864488&a=188312","x","3","2025-10-01T07:00:12.003Z","https://x.com/Al_Grigor/status/1973281740069490998","","➡️ Change 2: Two AI Agents instead of one for Module 4

🔸 AI coding assistant with multiple agents (planning, requirements, execution)
🔸 Agent for reviewing GitHub repos"
"6864488","AI Bootcamp Curriculum Updates","published","ai-engineering-buildcamp","2025-09-30T10:50:51.794Z","2025-09-30T13:25:27.952Z","2025-10-01T07:00:00Z","2025-10-01T07:00:12.003Z","https://typefully.com/?d=6864488&a=188312","x","4","2025-10-01T07:00:12.003Z","https://x.com/Al_Grigor/status/1973281740069490998","","➡️ Change 3: Final hackathon

We'll conclude with a hackathon that tackles real community challenges.

Thank you to everyone who interviewed! Your feedback was very useful for shaping the course curriculum.

Join here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"6864488","AI Bootcamp Curriculum Updates","published","ai-engineering-buildcamp","2025-09-30T10:50:51.794Z","2025-09-30T13:25:27.952Z","2025-10-01T07:00:00Z","2025-10-01T07:00:12.003Z","https://typefully.com/?d=6864488&a=188312","linkedin","1","2025-10-01T07:00:05.350Z","https://www.linkedin.com/feed/update/urn:li:share:7379047436297646080","","I've spoken to many of you, and based on your feedback, I've decided to update my AI Bootcamp curriculum.

Here's what's new:

➡️ Change 1: Additional unit on data pipelines

We'll add more information on the basics of preparing your data for AI 

🔸 How data pipelines work
🔸 More examples 

➡️ Change 2: Two AI Agents instead of one for Module 4

🔸 AI coding assistant with multiple agents (planning, requirements, execution)
🔸 Agent for reviewing GitHub repos

➡️ Change 3: Final hackathon

We'll conclude with a hackathon that tackles real community challenges.

Thank you to everyone who interviewed! Your feedback was very useful for shaping the course curriculum.

Join here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"6822247","Practical NLP Workshop with LLMs","published","cross-promo, ai-engineering-buildcamp","2025-09-25T08:30:39.245Z","2025-09-25T09:17:20.275Z","2025-09-26T07:00:00Z","2025-09-26T07:00:11.293Z","https://typefully.com/?d=6822247&a=188312","x","1","2025-09-26T07:00:11.293Z","https://x.com/Al_Grigor/status/1971469808412786873","512ffb45-b8b4-40cf-b78c-73c2aa37b496","Text data is messy.

Traditional NLP: powerful, but slow.

LLMs: not perfect, fast.

And make ""good enough"" NLP accessible to any engineer.

Doug Turnbull, a principal AI engineer in search, will join me to share his insights into practical NLP with LLMs.

🧵"
"6822247","Practical NLP Workshop with LLMs","published","cross-promo, ai-engineering-buildcamp","2025-09-25T08:30:39.245Z","2025-09-25T09:17:20.275Z","2025-09-26T07:00:00Z","2025-09-26T07:00:11.293Z","https://typefully.com/?d=6822247&a=188312","x","2","2025-09-26T07:00:11.293Z","https://x.com/Al_Grigor/status/1971469808412786873","","Doug will show you how to:

1. Use LLMs to clean, correct, and interpret messy text
2. Extract structure and meaning to make unstructured data usable
3. Apply these methods in real engineering workflows, not just demonstrations

1/2"
"6822247","Practical NLP Workshop with LLMs","published","cross-promo, ai-engineering-buildcamp","2025-09-25T08:30:39.245Z","2025-09-25T09:17:20.275Z","2025-09-26T07:00:00Z","2025-09-26T07:00:11.293Z","https://typefully.com/?d=6822247&a=188312","x","3","2025-09-26T07:00:11.293Z","https://x.com/Al_Grigor/status/1971469808412786873","","Date: Monday, Sept 29, 2025
Time: 17:00 CET (1 hour)
Format: Online (Zoom)
Cost: Free to join

Register here: https://maven.com/p/452707/practical-nlp-with-ll-ms-from-messy-text-to-value

2/2"
"6822247","Practical NLP Workshop with LLMs","published","cross-promo, ai-engineering-buildcamp","2025-09-25T08:30:39.245Z","2025-09-25T09:17:20.275Z","2025-09-26T07:00:00Z","2025-09-26T07:00:11.293Z","https://typefully.com/?d=6822247&a=188312","linkedin","1","2025-09-26T07:00:05.496Z","https://www.linkedin.com/feed/update/urn:li:share:7377235497934430208","cddc0b4d-2a29-4ae0-bd5a-5f874b144b17","Text data is often messy.

Traditional NLP is powerful but slow.

While LLMs don't deliver ""perfect"" results, they make ""good enough"" NLP accessible to any engineer.

Using LLMs for NLP tasks is much faster than traditional methods.

My friend Doug Turnbull, a principal AI engineer in search, will join me in the upcoming workshop to share his insights into practical NLP with LLMs.

Date: Monday, Sept 29, 2025
Time: 17:00 CET (1 hour)
Format: Online (Zoom)
Cost: Free to join

Doug will show you how to:

1. Use LLMs to clean, correct, and interpret messy text
2. Extract structure and meaning to make unstructured data usable
3. Apply these methods in real engineering workflows, not just demonstrations

Register here: https://maven.com/p/452707/practical-nlp-with-ll-ms-from-messy-text-to-value"
